#balance,customer_id,Rank
98796,15754261,1498
98800,15581548,1499
98807,15627220,1500
98848,15732235,1501
98854,15677310,1502
98863,15626414,1503
98878,15591552,1504
98894,15796231,1505
98900,15658890,1506
98900,15764294,1507
98903,15608226,1508
98926,15645600,1509
98956,15797710,1510
98986,15684440,1511
98993,15730796,1512
99004,15750970,1513
99011,15771977,1514
99028,15745088,1515
99046,15632344,1516
99046,15732563,1517
99056,15692291,1518
99092,15751771,1519
99096,15793854,1520
99097,15594456,1521
99097,15588986,1522
99107,15784445,1523
99142,15657529,1524
99153,15767891,1525
99162,15738224,1526
99166,15672447,1527
99168,15602405,1528
99170,15802869,1529
99184,15759250,1530
99208,15582016,1531
99219,15602456,1532
99241,15813163,1533
99250,15691170,1534
99263,15615991,1535
99283,15806467,1536
99287,15581197,1537
99325,15775108,1538
99339,15575147,1539
99341,15647385,1540
99353,15744044,1541
99441,15697460,1542
99463,15752508,1543
99473,15796074,1544
99514,15795690,1545
99530,15748597,1546
99546,15658577,1547
99558,15669805,1548
99564,15568748,1549
99580,15694450,1550
99587,15774882,1551
99607,15615352,1552
99611,15666916,1553
99641,15752097,1554
99660,15704681,1555
99685,15691723,1556
99706,15633834,1557
99714,15693162,1558
99746,15671630,1559
99761,15696047,1560
99774,15644551,1561
99775,15669664,1562
99785,15804602,1563
99786,15582892,1564
99786,15632050,1565
99800,15660263,1566
99807,15812878,1567
99811,15581370,1568
99813,15693233,1569
99816,15682868,1570
99824,15573086,1571
99835,15588341,1572
99836,15714586,1573
99843,15678572,1574
99845,15719649,1575
99883,15638272,1576
99886,15767414,1577
99898,15621466,1578
99906,15673481,1579
99907,15717937,1580
99946,15709476,1581
99948,15618765,1582
99968,15779973,1583
99987,15624423,1584
100014,15780142,1585
100033,15694129,1586
100047,15721207,1587
100055,15664881,1588
100062,15731026,1589
100062,15760924,1590
100082,15685476,1591
100108,15723671,1592
100117,15815656,1593
100117,15813439,1594
100161,15772896,1595
100170,15646302,1596
100194,15591123,1597
100212,15612505,1598
100238,15715951,1599
100249,15687540,1600
100252,15760177,1601
100255,15804295,1602
100261,15606641,1603
100263,15750055,1604
100267,15610042,1605
100276,15567630,1606
100315,15617419,1607
100338,15619955,1608
100360,15793197,1609
100369,15708610,1610
100375,15633233,1611
100375,15629739,1612
100421,15666163,1613
100432,15812262,1614
100434,15753831,1615
100443,15714431,1616
100447,15683157,1617
100471,15731330,1618
100476,15781875,1619
100481,15598331,1620
100486,15728505,1621
100489,15780654,1622
100521,15608588,1623
100525,15730810,1624
100549,15802060,1625
100549,15810775,1626
100566,15783522,1627
100606,15760121,1628
100628,15612465,1629
100655,15694381,1630
100684,15624391,1631
100718,15813168,1632
100728,15567980,1633
100750,15708063,1634
100756,15579891,1635
100763,15762927,1636
100769,15725997,1637
100782,15702442,1638
100812,15809722,1639
100830,15765457,1640
100881,15667742,1641
100886,15727311,1642
100896,15783526,1643
100901,15812198,1644
100912,15734634,1645
100914,15708289,1646
100947,15718057,1647
100955,15695097,1648
100988,15689425,1649
101013,15724251,1650
101014,15714397,1651
101017,15648881,1652
101044,15677249,1653
101060,15692132,1654
101071,15636454,1655
101084,15705521,1656
101090,15579583,1657
101100,15652782,1658
101100,15681671,1659
101116,15654341,1660
101127,15777639,1661
101135,15581748,1662
101141,15670562,1663
101161,15742358,1664
101179,15574115,1665
101192,15635034,1666
101195,15725776,1667
101198,15801431,1668
101208,15687491,1669
101232,15709135,1670
101238,15775912,1671
101243,15756824,1672
101247,15648794,1673
101257,15569451,1674
101267,15647800,1675
101278,15801293,1676
101286,15574167,1677
101353,15696506,1678
101430,15674840,1679
101438,15810485,1680
101440,15666141,1681
101456,15696301,1682
101457,15698285,1683
101465,15625092,1684
101470,15620557,1685
101487,15746258,1686
101487,15759387,1687
101507,15685920,1688
101515,15654760,1689
101529,15713354,1690
101544,15622033,1691
101579,15773338,1692
101583,15591509,1693
101609,15636731,1694
101610,15799966,1695
101629,15654025,1696
101633,15696061,1697
101641,15703399,1698
101649,15611223,1699
101675,15631709,1700
101708,15761606,1701
101714,15671209,1702
101737,15628205,1703
101745,15686255,1704
101803,15577751,1705
101827,15591607,1706
101852,15698031,1707
101861,15769254,1708
101869,15580845,1709
101891,15589420,1710
101929,15688210,1711
101953,15716926,1712
101961,15633950,1713
101979,15772363,1714
101986,15738835,1715
101993,15762615,1716
102000,15622801,1717
102016,15784526,1718
102017,15767821,1719
102017,15619616,1720
102025,15713517,1721
102025,15748660,1722
102050,15573348,1723
102074,15585427,1724
102086,15797751,1725
102089,15593976,1726
102097,15595917,1727
102128,15641158,1728
102133,15650351,1729
102142,15741180,1730
102144,15667971,1731
102145,15784286,1732
102185,15672027,1733
102238,15717164,1734
102251,15578546,1735
102252,15568885,1736
102258,15690337,1737
102278,15784000,1738
102279,15572762,1739
102283,15800773,1740
102287,15727317,1741
102290,15752488,1742
102291,15776939,1743
102338,15684147,1744
102347,15709183,1745
102365,15634891,1746
102396,15683892,1747
102407,15799128,1748
102453,15757933,1749
102453,15751561,1750
102483,15623560,1751
102486,15815125,1752
102490,15572657,1753
102500,15751057,1754
102520,15619087,1755
102524,15729117,1756
102536,15706365,1757
102541,15747808,1758
102541,15673995,1759
102556,15623202,1760
102562,15661528,1761
102575,15587013,1762
102586,15736124,1763
102603,15629002,1764
102609,15627859,1765
102630,15567246,1766
102645,15607526,1767
102704,15715142,1768
102709,15758451,1769
102715,15572461,1770
102721,15630363,1771
102723,15568876,1772
102741,15718839,1773
102743,15594720,1774
102750,15746451,1775
102768,15616931,1776
102773,15748752,1777
102773,15762993,1778
102773,15680201,1779
102785,15599081,1780
102787,15685019,1781
102801,15812365,1782
102801,15742607,1783
102827,15738721,1784
102833,15666012,1785
102871,15738889,1786
102874,15679029,1787
102882,15723008,1788
102895,15715414,1789
102918,15628904,1790
102937,15647453,1791
102945,15784161,1792
102955,15623478,1793
102955,15750569,1794
102963,15775192,1795
102967,15654700,1796
102980,15688880,1797
102984,15728829,1798
102990,15766667,1799
102994,15592736,1800
103001,15789714,1801
103015,15681342,1802
103018,15641994,1803
103023,15586970,1804
103034,15807768,1805
103061,15571305,1806
103098,15657566,1807
103099,15716605,1808
103102,15719426,1809
103108,15810839,1810
103109,15747168,1811
103121,15626385,1812
103133,15756071,1813
103138,15779744,1814
103155,15665524,1815
103163,15787318,1816
103177,15772573,1817
103195,15797919,1818
103210,15610271,1819
103215,15803804,1820
103219,15733842,1821
103245,15618255,1822
103257,15571476,1823
103268,15637169,1824
103291,15574554,1825
103295,15737542,1826
103302,15615820,1827
103325,15583499,1828
103362,15815040,1829
103378,15656062,1830
103391,15766205,1831
103400,15631882,1832
103409,15570289,1833
103418,15632793,1834
103421,15590199,1835
103430,15730469,1836
103458,15807045,1837
103465,15589257,1838
103472,15774155,1839
103499,15622507,1840
103502,15617657,1841
103515,15650924,1842
103517,15703354,1843
103523,15700476,1844
103545,15700046,1845
103549,15644361,1846
103561,15566211,1847
103565,15802501,1848
103583,15812513,1849
103604,15737521,1850
103607,15738936,1851
103654,15604146,1852
103688,15793813,1853
103697,15808868,1854
103701,15766288,1855
103712,15601787,1856
103730,15708362,1857
103741,15772329,1858
103769,15771873,1859
103772,15638149,1860
103805,15618661,1861
103818,15762198,1862
103821,15695499,1863
103838,15739292,1864
103847,15714970,1865
103873,15723484,1866
103894,15706269,1867
103895,15648225,1868
103907,15573112,1869
103910,15602010,1870
103914,15608246,1871
103960,15618243,1872
103997,15791191,1873
104001,15696826,1874
104014,15628950,1875
104016,15796834,1876
104017,15667438,1877
104077,15790683,1878
104089,15624623,1879
104091,15787772,1880
104119,15716218,1881
104129,15710365,1882
104146,15687852,1883
104150,15636820,1884
104159,15605684,1885
104217,15574068,1886
104254,15575619,1887
104255,15704340,1888
104259,15757897,1889
104268,15651664,1890
104291,15790235,1891
104306,15801658,1892
104309,15792989,1893
104336,15672091,1894
104339,15681878,1895
104340,15628203,1896
104349,15695679,1897
104356,15669219,1898
104357,15701265,1899
104368,15610753,1900
104387,15626985,1901
104406,15771728,1902
104414,15696514,1903
104430,15614827,1904
104450,15653521,1905
104451,15656840,1906
104470,15606097,1907
104478,15791780,1908
104488,15748352,1909
104499,15738411,1910
104502,15766686,1911
104508,15730345,1912
104509,15632899,1913
104533,15718765,1914
104553,15597949,1915
104553,15681026,1916
104568,15750156,1917
104584,15792862,1918
104584,15678058,1919
104593,15682021,1920
104614,15763907,1921
104632,15640266,1922
104677,15698732,1923
104679,15732199,1924
104683,15813946,1925
104703,15577064,1926
104720,15781505,1927
104745,15785350,1928
104754,15802758,1929
104761,15749638,1930
104763,15811978,1931
104784,15618018,1932
104784,15626612,1933
104797,15762605,1934
104817,15781802,1935
104822,15624596,1936
104832,15610337,1937
104834,15741875,1938
104849,15700964,1939
104857,15690209,1940
104887,15718242,1941
104911,15632736,1942
104930,15572547,1943
104944,15600103,1944
104948,15724848,1945
104960,15799710,1946
104983,15702030,1947
105000,15627699,1948
105001,15595426,1949
105007,15652048,1950
105021,15619953,1951
105056,15785406,1952
105057,15815428,1953
105062,15622478,1954
105070,15678210,1955
105082,15598175,1956
105087,15692142,1957
105099,15710105,1958
105103,15815560,1959
105103,15735909,1960
105129,15750264,1961
105164,15805463,1962
105174,15709252,1963
105204,15670080,1964
105207,15665168,1965
105210,15644296,1966
105215,15677105,1967
105223,15650670,1968
105229,15580043,1969
105230,15765518,1970
105230,15785490,1971
105239,15643392,1972
105245,15758023,1973
105245,15747014,1974
105250,15778694,1975
105262,15606552,1976
105265,15763579,1977
105266,15688619,1978
105272,15706729,1979
105302,15731463,1980
105303,15623744,1981
105304,15630913,1982
105318,15801247,1983
105346,15796351,1984
105356,15623369,1985
105356,15688059,1986
105388,15790019,1987
105398,15612092,1988
105406,15696231,1989
105420,15717065,1990
105420,15622911,1991
105427,15803842,1992
105436,15774192,1993
105444,15610379,1994
105474,15643487,1995
105474,15681274,1996
105489,15588372,1997
105493,15685564,1998
105515,15723685,1999
105522,15644934,2000
105526,15697497,2001
105563,15662238,2002
105589,15650322,2003
105600,15607837,2004
105603,15724181,2005
105609,15808851,2006
105618,15755077,2007
105628,15696539,2008
105664,15725024,2009
105684,15780386,2010
105702,15568573,2011
105723,15675896,2012
105736,15814690,2013
105767,15617790,2014
105770,15656086,2015
105771,15786196,2016
105792,15691703,2017
105796,15625395,2018
105799,15659366,2019
105843,15750921,2020
105859,15604020,2021
105865,15569624,2022
105907,15598510,2023
105918,15567834,2024
105935,15689294,2025
105957,15713532,2026
105962,15813844,2027
105969,15796787,2028
106000,15731555,2029
106006,15702277,2030
106012,15675337,2031
106012,15671172,2032
106023,15595153,2033
106037,15585249,2034
106046,15717706,2035
106059,15661034,2036
106070,15589018,2037
106071,15665861,2038
106075,15629299,2039
106086,15610403,2040
106089,15641091,2041
106117,15635459,2042
106117,15583076,2043
106134,15799350,2044
106138,15620204,2045
106160,15771477,2046
106172,15657107,2047
106191,15591100,2048
106192,15785519,2049
106199,15756820,2050
106231,15586523,2051
106234,15590876,2052
106243,15691952,2053
106251,15726774,2054
106260,15583394,2055
106261,15726153,2056
106262,15763108,2057
106267,15720662,2058
106289,15568904,2059
106291,15675675,2060
106302,15706810,2061
106308,15774696,2062
106328,15598157,2063
106345,15660505,2064
106365,15795881,2065
106377,15612087,2066
106396,15729238,2067
106398,15578096,2068
106405,15584477,2069
106415,15610226,2070
106416,15657809,2071
106426,15764226,2072
106432,15766378,2073
106435,15567063,2074
106454,15642202,2075
106458,15640846,2076
106487,15577905,2077
106507,15572182,2078
106512,15624293,2079
106519,15754084,2080
106521,15630704,2081
106521,15705403,2082
106546,15702968,2083
106570,15677049,2084
106596,15735688,2085
106604,15783029,2086
106629,15757895,2087
106641,15757015,2088
106649,15760641,2089
106684,15806447,2090
106688,15579820,2091
106703,15569438,2092
106723,15617486,2093
106732,15785705,2094
106756,15644621,2095
106759,15583597,2096
106771,15629511,2097
106804,15808044,2098
106808,15654156,2099
106820,15805429,2100
106832,15771580,2101
106837,15773277,2102
106854,15723488,2103
106870,15788183,2104
106872,15588219,2105
106882,15792222,2106
106901,15728709,2107
106902,15657284,2108
106913,15584037,2109
106921,15616270,2110
106923,15580487,2111
106937,15658935,2112
106938,15732020,2113
106942,15637522,2114
106957,15718921,2115
106967,15754105,2116
106969,15785358,2117
107000,15597591,2118
107023,15588186,2119
107028,15593715,2120
107041,15725818,2121
107043,15671139,2122
107065,15571873,2123
107073,15613854,2124
107105,15589698,2125
107106,15792329,2126
107135,15609254,2127
107137,15794178,2128
107141,15709741,2129
107175,15634950,2130
107192,15729412,2131
107194,15724423,2132
107200,15661290,2133
107210,15748856,2134
107234,15613014,2135
107239,15679294,2136
107248,15775891,2137
107283,15725664,2138
107304,15629787,2139
107304,15663650,2140
107316,15668958,2141
107363,15614813,2142
107363,15646859,2143
107376,15743582,2144
107380,15621244,2145
107418,15670602,2146
107433,15709604,2147
107468,15669411,2148
107495,15588090,2149
107500,15807837,2150
107509,15640953,2151
107512,15614923,2152
107525,15596414,2153
107549,15614213,2154
107553,15587596,2155
107556,15590888,2156
107570,15677382,2157
107572,15674637,2158
107593,15636595,2159
107594,15659420,2160
107602,15663446,2161
107605,15722409,2162
107638,15669175,2163
107649,15790564,2164
107713,15737961,2165
107715,15740223,2166
107721,15777892,2167
107727,15738497,2168
107736,15713596,2169
107748,15788539,2170
107749,15677305,2171
107752,15725076,2172
107765,15774738,2173
107785,15757537,2174
107787,15609058,2175
107799,15679075,2176
107806,15702416,2177
107813,15588449,2178
107819,15661670,2179
107851,15607537,2180
107857,15768816,2181
107868,15622305,2182
107872,15681991,2183
107879,15670172,2184
107885,15694506,2185
107907,15795759,2186
107916,15615050,2187
107926,15714575,2188
107944,15705676,2189
107949,15705860,2190
107959,15578865,2191
107963,15573888,2192
107978,15734659,2193
107980,15655903,2194
108005,15753888,2195
108007,15630910,2196
108011,15746564,2197
108019,15688849,2198
108028,15670898,2199
108055,15665790,2200
108058,15721116,2201
108071,15625641,2202
108076,15592816,2203
108079,15717879,2204
108117,15794204,2205
108117,15618695,2206
108122,15646810,2207
108129,15711687,2208
108129,15675185,2209
108132,15780124,2210
108155,15681928,2211
108166,15631838,2212
108186,15815095,2213
108197,15808960,2214
108205,15652030,2215
108231,15741385,2216
108236,15728474,2217
108239,15686870,2218
108245,15664734,2219
108263,15585451,2220
108269,15642934,2221
108269,15742668,2222
108287,15764409,2223
108289,15609558,2224
108300,15702601,2225
108306,15619674,2226
108308,15754443,2227
108308,15569682,2228
108309,15633194,2229
108345,15776558,2230
108349,15682268,2231
108378,15787597,2232
108381,15588622,2233
108393,15798960,2234
108397,15756472,2235
108407,15599090,2236
108411,15620836,2237
108424,15600821,2238
108432,15737741,2239
108433,15607748,2240
108438,15623499,2241
108449,15592773,2242
108466,15687329,2243
108477,15577515,2244
108477,15731148,2245
108509,15750335,2246
108513,15630580,2247
108528,15645271,2248
108541,15711759,2249
108546,15805637,2250
108555,15572356,2251
108585,15615797,2252
108587,15644896,2253
108589,15778025,2254
108601,15790379,2255
108632,15585067,2256
108654,15688128,2257
108665,15735388,2258
108692,15729279,2259
108699,15707634,2260
108712,15770968,2261
108717,15745455,2262
108725,15652527,2263
108737,15697100,2264
108739,15670039,2265
108748,15713853,2266
108755,15768471,2267
108760,15641860,2268
108798,15613427,2269
108805,15754267,2270
108807,15766355,2271
108822,15686164,2272
108825,15751158,2273
108863,15576216,2274
108867,15799635,2275
108882,15668830,2276
108883,15586069,2277
108888,15779176,2278
108892,15807889,2279
108896,15791867,2280
108909,15789014,2281
108914,15566735,2282
108914,15778155,2283
108924,15648362,2284
108935,15681115,2285
108960,15642098,2286
109003,15617432,2287
109013,15588537,2288
109020,15619016,2289
109027,15637717,2290
109032,15768151,2291
109044,15713912,2292
109045,15711455,2293
109052,15777586,2294
109053,15600991,2295
109062,15716381,2296
109093,15594502,2297
109107,15736299,2298
109109,15798709,2299
109118,15744105,2300
109122,15607330,2301
109131,15813327,2302
109137,15797822,2303
109154,15693205,2304
109161,15731117,2305
109163,15711901,2306
109166,15592461,2307
109173,15695339,2308
109175,15723320,2309
109197,15645847,2310
109197,15788920,2311
109201,15673790,2312
109220,15647807,2313
109309,15581036,2314
109328,15731543,2315
109330,15733964,2316
109339,15591010,2317
109342,15602354,2318
109343,15784280,2319
109346,15627848,2320
109349,15806256,2321
109387,15593954,2322
109388,15631406,2323
109402,15659807,2324
109421,15754849,2325
109472,15583668,2326
109472,15747323,2327
109484,15774166,2328
109494,15727811,2329
109509,15629545,2330
109528,15571284,2331
109528,15725141,2332
109542,15652084,2333
109558,15568046,2334
109564,15768295,2335
109570,15614420,2336
109578,15801462,2337
109628,15624755,2338
109633,15744913,2339
109647,15588580,2340
109663,15733387,2341
109677,15809263,2342
109680,15569247,2343
109682,15730397,2344
109698,15617331,2345
109699,15636024,2346
109706,15809826,2347
109724,15749679,2348
109730,15681068,2349
109733,15758813,2350
109741,15623791,2351
109784,15585835,2352
109787,15579914,2353
109798,15658233,2354
109800,15782468,2355
109805,15714256,2356
109819,15755018,2357
109845,15624013,2358
109849,15764072,2359
109869,15671582,2360
109877,15723864,2361
109908,15792668,2362
109923,15613630,2363
109942,15737408,2364
109949,15742480,2365
109949,15609669,2366
109958,15599860,2367
109960,15729065,2368
109974,15784923,2369
109979,15642391,2370
110023,15582714,2371
110030,15742378,2372
110031,15717736,2373
110047,15762228,2374
110054,15748639,2375
110054,15589296,2376
110068,15623063,2377
110071,15710825,2378
110080,15569626,2379
110087,15700657,2380
110113,15750181,2381
110124,15630698,2382
110133,15602797,2383
110148,15807993,2384
110150,15663194,2385
110153,15772941,2386
110183,15802207,2387
110204,15637788,2388
110219,15813067,2389
110240,15601811,2390
110245,15662578,2391
110314,15745533,2392
110341,15578435,2393
110350,15604119,2394
110356,15627352,2395
110357,15591107,2396
110368,15720559,2397
110407,15769596,2398
110414,15627212,2399
110463,15581440,2400
110480,15775235,2401
110484,15772262,2402
110495,15721019,2403
110527,15758750,2404
110540,15573520,2405
110555,15678886,2406
110559,15691150,2407
110571,15775490,2408
110581,15588854,2409
110598,15662884,2410
110610,15688691,2411
110615,15775949,2412
110625,15670205,2413
110635,15575623,2414
110641,15701121,2415
110647,15787204,2416
110654,15673693,2417
110666,15651020,2418
110689,15634968,2419
110717,15605666,2420
110728,15675422,2421
110739,15610900,2422
110742,15658158,2423
110752,15754012,2424
110766,15678727,2425
110777,15661526,2426
110783,15774285,2427
110792,15661275,2428
110802,15697311,2429
110823,15634281,2430
110825,15633866,2431
110827,15761950,2432
110830,15669410,2433
110838,15659656,2434
110864,15607133,2435
110923,15768495,2436
110929,15665062,2437
110930,15644753,2438
110935,15663168,2439
110939,15774358,2440
110942,15711572,2441
110943,15639368,2442
110949,15699195,2443
110976,15802256,2444
110994,15684868,2445
110998,15720050,2446
111009,15730793,2447
111019,15586585,2448
111060,15766064,2449
111061,15754177,2450
111064,15621974,2451
111066,15649297,2452
111071,15762729,2453
111088,15812706,2454
111093,15782530,2455
111094,15667424,2456
111096,15737909,2457
111097,15696388,2458
111099,15668309,2459
111100,15789498,2460
111101,15648933,2461
111128,15608406,2462
111157,15759499,2463
111168,15739548,2464
111169,15615140,2465
111170,15620123,2466
111180,15717962,2467
111184,15665521,2468
111201,15746490,2469
111214,15570857,2470
111233,15783349,2471
111258,15769703,2472
111285,15665053,2473
111288,15789563,2474
111337,15669782,2475
111347,15781702,2476
111348,15783097,2477
111360,15728005,2478
111363,15589017,2479
111363,15670587,2480
111370,15774336,2481
111375,15584930,2482
111380,15800845,2483
111388,15587421,2484
111396,15714883,2485
111397,15706537,2486
111432,15638329,2487
111433,15625881,2488
111485,15705352,2489
111502,15726796,2490
111513,15606386,2491
111524,15577771,2492
111525,15585379,2493
111537,15812210,2494
111543,15604515,2495
111566,15594786,2496
111568,15740602,2497
111574,15567446,2498
111577,15606149,2499
111578,15804709,2500
111582,15755798,2501
111589,15669656,2502
111590,15724851,2503
111599,15799600,2504
111629,15726776,2505
111634,15589869,2506
111642,15589488,2507
111670,15716276,2508
111678,15686060,2509
111682,15732778,2510
111696,15584320,2511
111723,15770498,2512
111729,15741078,2513
111739,15616666,2514
111743,15629010,2515
111757,15674551,2516
111760,15576824,2517
111769,15681990,2518
111798,15635752,2519
111813,15794236,2520
111827,15762682,2521
111833,15683758,2522
111836,15680001,2523
111838,15649078,2524
111853,15682356,2525
111855,15682618,2526
111872,15583364,2527
111900,15764195,2528
111905,15616454,2529
111912,15628219,2530
111920,15666548,2531
111927,15672598,2532
111963,15707473,2533
111974,15626008,2534
112014,15728669,2535
112030,15774551,2536
112045,15570835,2537
112046,15602280,2538
112070,15603743,2539
112071,15655082,2540
112080,15745623,2541
112088,15770101,2542
112119,15610912,2543
112146,15812497,2544
112153,15721251,2545
112181,15616929,2546
112203,15796612,2547
112212,15618750,2548
112212,15801277,2549
112230,15582910,2550
112263,15759034,2551
112282,15806808,2552
112282,15745107,2553
112290,15770039,2554
112291,15732774,2555
112324,15577985,2556
112331,15701074,2557
112334,15815552,2558
112367,15582492,2559
112373,15569670,2560
112373,15596914,2561
112383,15807120,2562
112392,15694296,2563
112415,15789955,2564
112420,15643378,2565
112465,15709639,2566
112495,15781987,2567
112499,15690744,2568
112511,15751774,2569
112519,15776985,2570
112529,15607395,2571
112537,15672826,2572
112542,15814536,2573
112543,15719170,2574
112544,15580462,2575
112565,15580684,2576
112568,15641411,2577
112572,15793803,2578
112596,15651581,2579
112610,15720687,2580
112611,15580252,2581
112616,15579892,2582
112651,15571869,2583
112652,15615457,2584
112667,15806956,2585
112669,15613518,2586
112670,15643770,2587
112688,15806901,2588
112690,15782591,2589
112701,15636812,2590
112708,15734461,2591
112712,15584776,2592
112713,15634564,2593
112727,15663312,2594
112747,15800295,2595
112751,15633729,2596
112755,15811958,2597
112774,15681562,2598
112804,15689633,2599
112808,15672756,2600
112822,15590241,2601
112833,15593014,2602
112871,15717290,2603
112890,15783477,2604
112897,15757628,2605
112930,15627195,2606
112936,15774931,2607
112940,15685357,2608
112950,15657937,2609
112957,15677112,2610
112973,15675787,2611
112995,15621768,2612
113001,15668057,2613
113001,15797686,2614
113015,15778589,2615
113034,15724623,2616
113034,15660571,2617
113064,15715750,2618
113090,15650258,2619
113096,15737275,2620
113110,15715907,2621
113110,15718769,2622
113113,15683007,2623
113143,15727350,2624
113147,15721585,2625
113150,15649487,2626
113157,15800703,2627
113174,15657321,2628
113194,15596575,2629
113209,15626144,2630
113220,15618401,2631
113226,15646535,2632
113228,15679733,2633
113257,15762392,2634
113270,15683841,2635
113291,15619130,2636
113292,15598586,2637
113309,15669293,2638
113311,15715541,2639
113317,15790113,2640
113329,15627484,2641
113348,15628674,2642
113349,15815690,2643
113383,15683522,2644
113386,15709474,2645
113402,15703205,2646
113447,15763414,2647
113453,15693996,2648
113489,15690182,2649
113523,15695301,2650
113526,15740406,2651
113538,15734578,2652
113546,15692918,2653
113568,15653753,2654
113575,15640855,2655
113582,15587210,2656
113599,15705991,2657
113600,15789158,2658
113607,15677783,2659
113626,15706163,2660
113635,15789055,2661
113641,15616859,2662
113657,15692929,2663
113658,15735572,2664
113672,15787848,2665
113674,15657957,2666
113681,15643426,2667
113689,15799300,2668
113691,15777616,2669
113693,15735439,2670
113709,15723299,2671
113715,15596761,2672
113736,15592854,2673
113743,15588923,2674
113756,15574012,2675
113758,15809006,2676
113782,15659694,2677
113794,15593454,2678
113812,15797204,2679
113817,15788634,2680
113829,15568595,2681
113836,15741554,2682
113859,15673837,2683
113865,15750014,2684
113873,15743673,2685
113877,15764314,2686
113882,15706904,2687
113882,15694765,2688
113900,15815628,2689
113905,15768340,2690
113910,15727619,2691
113914,15625716,2692
113922,15807194,2693
113924,15584505,2694
113939,15670738,2695
113949,15572038,2696
113957,15666295,2697
113959,15622578,2698
113979,15704769,2699
113980,15794916,2700
114006,15618314,2701
114008,15794187,2702
114024,15647965,2703
114028,15813132,2704
114035,15577018,2705
114085,15642725,2706
114088,15736495,2707
114091,15715709,2708
114135,15778838,2709
114142,15603880,2710
114169,15689328,2711
114193,15682585,2712
114203,15627232,2713
114207,15680970,2714
114213,15676353,2715
114233,15722611,2716
114268,15771749,2717
114269,15637366,2718
114285,15655229,2719
114292,15622750,2720
114319,15655175,2721
114321,15664681,2722
114328,15790282,2723
114331,15763171,2724
114346,15768233,2725
114348,15672640,2726
114355,15567832,2727
114370,15751412,2728
114387,15737133,2729
114392,15707189,2730
114416,15670822,2731
114422,15792064,2732
114423,15785654,2733
114428,15705657,2734
114430,15569410,2735
114435,15587712,2736
114440,15647111,2737
114447,15589380,2738
114450,15782802,2739
114454,15576706,2740
114492,15691875,2741
114494,15653997,2742
114511,15735203,2743
114513,15744789,2744
114515,15787756,2745
114520,15602554,2746
114540,15766908,2747
114543,15736043,2748
114553,15773276,2749
114591,15752816,2750
114604,15643188,2751
114610,15717700,2752
114628,15766741,2753
114631,15567839,2754
114635,15748414,2755
114656,15765650,2756
114669,15790322,2757
114714,15597951,2758
114716,15685329,2759
114722,15725311,2760
114732,15804104,2761
114737,15801336,2762
114740,15716994,2763
114754,15753370,2764
114754,15595039,2765
114756,15709531,2766
114779,15723827,2767
114823,15699325,2768
114835,15713599,2769
114889,15707596,2770
114931,15794142,2771
114941,15567506,2772
114949,15693704,2773
114959,15720943,2774
114974,15726466,2775
114991,15692931,2776
114997,15628272,2777
115007,15589312,2778
115022,15740356,2779
115025,15694805,2780
115029,15683124,2781
115047,15656148,2782
115049,15602373,2783
115063,15748718,2784
115074,15779586,2785
115076,15575438,2786
115085,15587573,2787
115096,15753861,2788
115102,15780909,2789
115115,15793049,2790
115130,15721007,2791
115137,15662574,2792
115141,15670552,2793
115143,15780359,2794
115145,15600720,2795
115163,15701738,2796
115172,15687431,2797
115183,15654654,2798
115196,15617082,2799
115218,15578186,2800
115221,15594651,2801
115248,15634551,2802
115252,15570414,2803
115265,15674433,2804
115280,15719940,2805
115282,15776229,2806
115286,15652626,2807
115287,15725509,2808
115290,15707322,2809
115301,15807923,2810
115310,15783398,2811
115315,15671322,2812
115335,15770435,2813
115341,15651627,2814
115342,15724200,2815
115346,15812279,2816
115351,15572956,2817
115372,15802617,2818
115379,15679668,2819
115407,15692258,2820
115409,15730590,2821
115410,15802857,2822
115414,15592583,2823
115442,15771742,2824
115451,15679148,2825
115462,15722037,2826
115462,15687079,2827
115463,15644856,2828
115465,15739160,2829
115466,15592999,2830
115479,15720134,2831
115489,15797081,2832
115518,15601857,2833
115533,15693690,2834
115545,15612193,2835
115557,15692631,2836
115564,15693018,2837
115569,15686718,2838
115576,15677184,2839
115587,15609643,2840
115617,15815131,2841
115625,15574910,2842
115636,15577598,2843
115644,15698664,2844
115652,15700383,2845
115654,15806210,2846
115681,15725698,2847
115703,15660980,2848
115714,15738291,2849
115725,15574868,2850
115731,15706458,2851
115744,15749489,2852
115762,15591512,2853
115764,15679760,2854
115766,15624744,2855
115777,15572428,2856
115797,15651883,2857
115888,15580956,2858
115895,15734762,2859
115895,15756743,2860
115897,15679587,2861
115898,15640418,2862
115916,15685947,2863
115921,15677921,2864
115925,15810418,2865
115931,15573452,2866
115935,15627002,2867
115962,15719309,2868
115989,15811762,2869
116023,15769356,2870
116038,15625151,2871
116060,15784844,2872
116084,15570681,2873
116085,15666975,2874
116100,15662091,2875
116115,15729763,2876
116120,15705458,2877
116122,15752809,2878
116122,15690153,2879
116151,15663164,2880
116160,15643752,2881
116198,15618203,2882
116221,15764866,2883
116227,15600700,2884
116230,15599660,2885
116235,15626457,2886
116244,15624528,2887
116249,15792660,2888
116251,15623630,2889
116269,15650288,2890
116271,15725639,2891
116275,15574305,2892
116295,15772995,2893
116309,15750731,2894
116314,15571221,2895
